name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A very complete and perfectly explained course explained by the teachers. Very interesting. ,By JOAN A,2017-08-31,5.0,12,Business est,8,2017,Aug-2017,2017-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is a magnificent course !! I help me a lot and now I can make guidelines for my work! ,By Alejandra V,2020-10-04,5.0,16,Business est,10,2020,Oct-2020,2020-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,This course is really excellent. I recommend it to all the people of Chile. ,By Cristina H P,2020-06-08,5.0,14,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It was a good course, where you can learn to help others in difficult situations ",By Jessica F,2020-05-18,5.0,14,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course But they should improve in the design of the certificate when paid. ,By Zara S C A,2020-04-14,5.0,14,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I consider that the course is very complete and practical, with excellent materials. ",By Silvia M D,2020-04-05,5.0,13,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"The course is excellent. contains resources and formidable tools, I recommend it ",By Carlos F S,2020-03-31,5.0,11,Business est,3,2020,Mar-2020,2020-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is an incredible course. Help the people and see how they go ahead is something great. ,By Isela G,2016-09-14,5.0,16,Business est,9,2016,Sep-2016,2016-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A course that has surprised me for its clarity and applicability ... highly recommended! ,By Cristina J M E,2020-05-11,5.0,13,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"An exceptional course, tempered to multiple scenarios and populations and very useful. ",By Lyzmarie E G R,2020-04-27,5.0,13,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, I recommend it for your good teachers and the quality of the material. ",By JHONNY A A A,2020-04-13,5.0,13,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I think it's a very complete course, with very good explanations. Recommended% ",By monica m a,2020-04-10,5.0,13,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A fascinating course. All mental health professionals should take it. ,By Axel O R G,2017-09-11,5.0,14,Business est,9,2017,Sep-2017,2017-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"An excellent course, I would like to have my diploma how can I ask for it safely? ",By Luis A D H,2017-06-24,5.0,13,Business est,6,2017,Jun-2017,2017-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,100% recommendable course. Very good content and clear and precise explanations. ,By Cristina L F,2017-03-23,5.0,11,Business est,3,2017,Mar-2017,2017-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"This course seemed really useful, I recommend it 100% for all people. ",By Jazz S,2016-12-30,5.0,15,Business est,12,2016,Dec-2016,2016-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course Thank you very much to all the team that designed and prepared this course. ,By Marta F,2016-03-07,5.0,15,Business est,3,2016,Mar-2016,2016-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I was delighted with this course! Very professional and enriching. Highly recommended. ,By Jessica J S M,2020-08-29,5.0,11,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, provides many tools for providing pap properly. ",By Gabriela R M,2020-08-10,5.0,12,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,An excellent course. Recommended. Provides many tools and explain very well. ,By Ligia E S G,2020-06-29,5.0,11,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"The theme, the content and the form of the course was very practical. Too useful ",By Maria f A,2020-05-03,5.0,15,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It was rewarding and fertile to have participated in this course; Very good teaching ,By Francisco J V P,2019-05-16,5.0,13,Business est,5,2019,May-2019,2019-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, very complete and easy to understand, precise and dynamic language. ",By MARIA V C D,2020-10-01,5.0,12,Business est,10,2020,Oct-2020,2020-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I loved taking the course, it is well designed and very easy to follow and understand. ",By Gladysel M,2020-08-17,5.0,15,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, with great application for those who work in the health area. ",By Alejandro J G M,2020-07-21,5.0,15,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent, very practical. I enjoyed and learned from all the contents and resources. ",By Leticia L P,2020-05-12,5.0,12,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, actually many significant and very practical learning. ",By BYRON R R M,2020-04-26,5.0,10,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"An excellent course, you learn a lot, and has very clear explanations ",By Micaela G,2019-01-29,5.0,12,Business est,1,2019,Jan-2019,2019-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, I just did not receive certificate and I had approved it, greetings ",By Juan C,2017-10-09,5.0,14,Business est,10,2017,Oct-2017,2017-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, first class teachers and high academic value content. ",By Gabriela V V,2016-03-02,5.0,12,Business est,3,2016,Mar-2016,2016-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course! Quite pertinent and didactic information in each module! ,By Dámaris H S,2016-01-20,5.0,12,Business est,1,2016,Jan-2016,2016-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course! Very well explained, with theory and practice, excellent format. ",By Rafael O B V,2020-09-09,5.0,12,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Magnificent, this course. Excellent way to use time. Thank you very much !! ",By GINA Y V,2020-08-30,5.0,10,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Congratulations for the excellent course you have given us. Very practical. ,By Argenis A P M,2020-05-22,5.0,11,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, only that I have difficulties so that the certificate arrives ",By Maria P A Y,2019-08-21,5.0,12,Business est,8,2019,Aug-2019,2019-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"My ""Dieses"" to the UB and all and all who have performed the course, a greeting ",By Antonio R Ñ,2019-01-26,5.0,17,Business est,1,2019,Jan-2019,2019-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Fantastic course highly recommended in many fields, one of them education ",By María T A A,2017-10-30,5.0,12,Business est,10,2017,Oct-2017,2017-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course! Teachers dominate the subject very well. I'll take it again. ,By Gloria E C C,2017-05-25,5.0,13,Business est,5,2017,May-2017,2017-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, is quite complete and learns a lot. Super Recommended! ",By Isabel G C,2020-09-15,5.0,11,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I loved, what a great course, excellent support materials. 100% recommended ",By Arianayissel d C R S,2020-08-20,5.0,11,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, good theme management and good interaction with students ",By Paula G P S,2020-07-27,5.0,13,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent fast, concrete and very useful course. Thank you very much and blessings!!! ",By Ana C E S,2020-05-30,5.0,12,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A good, very useful course to start on the subject of the pap .. thank you very much ",By Adrián C C,2020-04-16,5.0,15,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Great course, it made me start interested in the subject. Thanks a lot! ",By Abraham A C C,2020-04-16,5.0,12,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"The course is very interesting and simple, any person can do it. ",By Andreina M R K,2020-02-06,5.0,12,Business est,2,2020,Feb-2020,2020-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent very clear and useful course, a spectacular pedagogy is used, thanks ",By Jorge A C C,2018-08-21,5.0,12,Business est,8,2018,Aug-2018,2018-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, well explained with a lot of practical examples. ",By Dario A,2020-10-02,5.0,13,Business est,10,2020,Oct-2020,2020-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,An excellent course: very interesting content and first level teachers. ,By Aída R,2020-06-11,5.0,11,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, very useful to act in the First Aid Psychological ",By Luis A C B,2020-06-10,5.0,11,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I found the course excellent, it has contributed a lot to my knowledge ",By Adriana J Z V,2020-04-24,5.0,12,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course I wish that the number of hours appear in the certificate ,By Sandra E C C,2020-04-18,5.0,12,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I was excellent but even now I have not received my course certificate ,By Georgina L,2017-11-18,5.0,12,Business est,11,2017,Nov-2017,2017-11,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Thanks for these courses help us act in front of any catastrophe: D ,By Michael J C,2016-06-05,5.0,13,Business est,6,2016,Jun-2016,2016-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, I recommend you a lot, it is practical and with good tools ",By JOSE L P S,2015-11-29,5.0,12,Business est,11,2015,Nov-2015,2015-11,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course! Very interesting and successful videos and information. ,By Pilar A A T,2020-07-20,5.0,11,Business est,7,2020,Jul-2020,2020-07,en
